Period,Amplitude,kfᴸᴬ,krᴸᴬ,kfᴸᴷ,krᴸᴷ,kcatᴸᴷ,kfᴸᴾ,krᴸᴾ,kcatᴸᴾ,kfᴬᴷ,krᴬᴷ,kfᴬᴾ,krᴬᴾ,DF,L,K,P,A,Kdᴸᴬ,Kdᴬᴷ,Kdᴬᴾ,Kmᴸᴷ,Kmᴸᴾ
133.75385,0.25831,1.31451,14.49448,1.94497,2.98096,1.73352,2.55998,2.20189,10.66654,1.60546,3.99527,3.55628,0.05383,9999.608129619619,5.41866,1.89789,2.1541,1.4844,11.02656,2.48855,0.01514,2.42393,5.02677
117.61333,0.14191,5.32315,19.57526,1.71714,0.51113,0.01814,0.06048,3.88499,10.0915,0.09089,1.89068,0.40458,1.66124,10000.0,8.22249,0.52333,2.55835,1.4675,3.67738,20.80135,4.10605,0.30823,231.07933
146.03333,0.24801,0.89551,18.30496,4.22349,0.00216,3.3466,4.0694,0.83593,10.92555,1.33118,1.12994,2.53031,0.04767,10000.0,7.81469,1.43298,2.73302,0.9108,20.44083,0.84883,0.01884,0.79289,2.89022
104.1,0.13667,5.08542,17.84393,1.28137,0.00216,1.95942,4.52284,4.35319,6.1092,1.24716,4.17572,2.23718,3.26582,9999.460459515243,7.71549,0.90599,3.5249,2.07294,3.50884,3.3482,1.4598,1.53084,2.31323
159.08182,0.25795,1.6812,23.27711,5.58858,1.22196,0.25476,3.48815,6.03423,11.91279,1.10524,0.00624,4.28015,1.34464,9998.25613300432,8.00655,0.67033,2.96077,4.64788,13.84556,0.00565,0.31416,0.26424,5.14515
104.1,0.13667,5.08542,17.84393,1.28137,0.00216,1.95942,4.52284,4.35319,6.1092,1.24716,4.17572,2.23718,3.26582,9999.460459515243,7.71549,0.90599,3.5249,2.07294,3.50884,3.3482,1.4598,1.53084,2.31323
154.68333,0.24987,0.99632,19.88142,4.28755,0.07461,2.03097,2.93708,1.41331,8.62203,1.49999,1.43739,1.68179,0.04479,10000.0,8.54986,1.14635,1.44446,1.49411,19.95489,0.95827,0.02663,0.49109,3.41677
167.61,0.25402,0.76516,21.91703,1.14293,3.97067,0.01814,1.37565,5.10302,10.09391,0.22199,1.03455,4.82029,3.61035,9999.457923602358,3.319,2.17422,3.86992,1.49092,28.64365,4.66034,0.74899,3.49,11.0471
136.28462,0.24446,0.92758,18.33544,1.42561,3.22609,0.01814,0.02299,2.14396,12.91726,1.11854,0.85522,3.46311,1.47241,9999.02953275182,11.70392,0.76689,1.36793,4.79272,19.76705,0.76459,0.42517,2.27568,655.05031
156.53636,0.19781,1.07675,21.70238,1.94433,0.90343,1.98872,1.83426,2.32125,8.70545,1.19423,3.04899,1.39717,1.00957,9996.001115275607,5.81915,0.86719,1.31759,2.58359,20.15537,2.55311,0.72258,1.48748,6.01152
180.71111,0.25788,12.70167,49.13649,53.58263,58.92538,0.53842,36.24133,45.74104,57.50242,37.05575,7.58128,40.9467,77.19391,10000.0,51.71667,22.96403,98.96984,38.85476,3.86851,0.20459,1.88523,1.10976,2.84878
162.47273,0.23148,4.41741,19.45326,2.3564,0.00216,3.87084,4.03715,7.22363,9.65008,2.50437,0.0554,4.25956,4.52958,10000.0,10.15419,3.05152,3.08349,1.707,4.40377,0.02212,1.06339,1.64361,4.17961
138.40769,0.24268,8.55896,0.4958,45.91421,0.99782,20.13866,35.83612,24.14024,19.55127,22.96204,0.15234,8.41363,36.63127,9963.942702265485,24.70834,1.69987,27.2137,0.30586,0.05793,0.00663,4.3538,0.46035,1.2192
127.73571,0.26533,0.12344,14.28216,1.53569,3.40174,1.67808,1.68812,5.76386,14.63313,2.08612,3.24588,0.49752,2.30842,9998.57567738934,6.93586,1.99202,3.73368,1.55574,115.70009,1.55594,4.63988,3.30784,12.08266
152.43333,0.22888,12.70167,49.13649,53.58263,58.92538,0.53842,36.24133,45.74104,57.50242,37.05575,7.58128,40.9467,77.19391,10000.0,51.71667,22.96403,98.96984,38.85476,3.86851,0.20459,1.88523,1.10976,2.84878
89.52857,0.22423,3.1366,19.53024,0.52485,3.74053,3.40439,0.02333,3.17219,7.89141,1.74028,2.37993,1.67716,3.39462,9995.427815801419,12.33024,0.21714,0.34855,1.50333,6.22656,1.36756,2.02403,13.6133,474.22237
168.9,0.24781,1.37741,19.22538,0.40122,2.74843,0.01814,0.02333,3.49658,10.2641,1.14576,0.18283,3.45573,0.05202,9997.368263069568,9.79388,1.93613,2.90649,2.42987,13.95767,0.15957,0.01505,6.89533,589.82773
162.81818,0.25249,1.75627,14.00846,1.48086,0.00216,1.54446,4.77562,3.4795,11.51754,2.547,1.39438,0.44663,4.92316,10000.0,9.12089,0.77602,4.55148,1.49411,7.97627,0.54746,11.02297,1.04441,3.14033
149.99167,0.25264,3.9628,21.91186,1.41405,0.65024,4.04212,0.71186,0.79019,11.27149,5.30105,0.07805,2.11101,0.04546,9999.69124149598,3.07113,0.68504,1.80961,1.053,5.52939,0.01472,0.02154,3.31839,16.94388
88.3381,0.25213,1.14115,23.40042,5.64503,0.00216,0.01814,1.90548,6.11802,6.85663,0.00259,1.72887,5.26442,4.74146,9996.788261303822,7.83239,2.87353,3.76629,3.78476,20.50605,668.13929,0.90066,0.0036,6.80913
110.74375,0.22451,3.60685,22.31907,2.3376,0.00216,1.10948,0.02333,0.7923,10.07842,3.77341,2.3117,3.28002,3.54653,9995.42147871567,10.00447,2.28749,3.32237,1.4417,6.18796,0.61263,1.08125,0.47555,465.9545
128.62143,0.22463,1.31529,19.57387,5.02202,3.62713,0.48118,4.41235,6.2137,9.82275,1.4983,1.47881,4.06886,4.69764,10000.0,6.15436,2.00445,3.74896,0.25584,14.88182,0.98699,1.15454,0.81806,3.63445
181.04,0.21572,12.70167,49.13649,53.58263,58.92538,0.53842,36.24133,45.74104,57.50242,37.05575,7.58128,40.9467,77.19391,10000.0,51.71667,22.96403,98.96984,38.85476,3.86851,0.20459,1.88523,1.10976,2.84878
164.48182,0.24653,12.70167,49.13649,53.58263,58.92538,0.53842,36.24133,45.74104,57.50242,37.05575,7.58128,40.9467,77.19391,10000.0,51.71667,22.96403,98.96984,38.85476,3.86851,0.20459,1.88523,1.10976,2.84878
168.98,0.24041,1.0542,18.75828,1.08928,0.00216,3.89933,3.00605,5.94445,9.92343,2.79688,0.00624,2.55679,2.63166,10000.0,9.06283,1.7971,2.14362,2.11697,17.7938,0.00223,1.02928,3.58171,5.27864
178.27,0.23294,2.62266,22.02892,1.54169,0.27258,1.61249,1.89415,6.34739,10.43052,2.64192,3.56068,1.73405,1.15916,9998.12543910498,5.86247,1.06419,4.8255,4.18445,8.39945,1.34776,0.66847,1.22273,8.85774
172.34,0.22264,0.99632,15.50542,2.3388,0.00216,0.01814,0.02299,8.92379,10.75239,2.36694,2.33074,3.70282,0.05097,10000.0,8.14809,1.25141,3.55089,2.93184,15.56273,0.9847,0.01377,0.00868,855.7665
140.87692,0.25277,2.78139,29.45035,9.62318,3.88353,3.46231,5.00506,15.58009,3.17886,20.98632,17.29961,16.15258,7.02837,9987.963381937794,4.88358,4.00927,12.77909,12.73957,10.58835,0.82433,0.43512,0.76335,3.74799
147.99167,0.24796,1.13029,22.03004,2.55519,4.96342,1.70787,3.66116,0.98656,11.3494,3.25446,3.89983,3.05201,0.59027,10000.0,3.27803,1.92924,3.41069,3.16718,19.4906,1.1983,0.1934,2.61088,3.36942
108.46471,0.18808,4.96021,18.32432,3.18575,0.00216,0.01814,0.98223,1.03243,10.27569,2.36338,0.00624,0.79802,3.44108,10000.0,6.42442,0.79425,3.62349,0.21378,3.69426,0.00264,4.31204,0.00637,11.51264
145.70769,0.21603,4.1638,17.51095,1.98514,4.88637,2.0229,0.02271,0.59211,16.04904,1.01623,0.00624,1.9227,0.07249,9999.943915386897,7.71457,1.39044,4.38693,4.83372,4.20552,0.00614,0.0377,3.4805,732.73452
93.85,0.27875,0.64353,19.65321,5.77742,4.27556,0.01814,1.18491,2.3817,11.91949,1.41321,1.50879,3.18494,0.06593,9996.352841533773,3.85146,1.37266,3.02084,3.31025,30.5397,1.06764,0.0207,0.74319,12.06945
151.025,0.26219,8.55896,0.4958,45.91421,0.99782,20.13866,35.83612,24.14024,19.55127,22.96204,0.15234,8.41363,36.63127,9963.942702265485,24.70834,1.69987,27.2137,0.30586,0.05793,0.00663,4.3538,0.46035,1.2192
162.93636,0.17508,1.69551,18.68537,1.08505,0.31229,0.01814,0.02323,3.56044,10.06163,5.48271,2.46715,0.7362,1.62286,10000.0,8.24965,0.38295,0.5038,5.17412,11.02052,0.44999,2.20437,0.30453,586.30275
154.85,0.24998,2.51007,19.3135,3.85492,4.83757,0.03774,0.41649,1.25067,12.43955,2.85113,3.81358,1.21633,3.84734,10000.0,9.07352,0.21821,4.13424,2.98425,7.6944,1.33757,3.16308,1.2647,32.87014
180.84,0.25554,0.13961,19.1446,2.28136,3.38317,3.13777,0.02299,2.00505,11.246,2.3078,2.56538,2.99917,1.79732,10000.0,9.46422,1.52951,2.07377,4.44961,137.12889,1.11161,0.59927,2.85836,576.32178
152.68333,0.25068,1.83794,19.48676,0.5466,0.00216,0.01814,0.97227,3.04476,12.60937,2.54365,4.34926,2.71552,1.39708,10000.0,8.42421,3.97576,4.73847,2.99834,10.60248,1.70985,0.51448,0.03714,16.10056
127.69286,0.25256,0.23736,24.40964,1.12392,0.40252,0.64502,1.04039,4.83593,11.09096,5.49526,1.85763,1.04733,0.05283,9996.85902796939,10.38357,1.47872,1.69905,1.6123,102.83689,0.33804,0.05045,0.93204,15.30856
172.74,0.27259,1.17191,16.62464,5.2549,3.78096,0.01814,4.56571,3.66731,12.70899,3.01725,3.71704,0.44464,0.07249,9995.481832957068,4.55717,0.7206,1.68147,5.28765,14.18591,1.23193,0.16302,0.72296,3.5868
99.51667,0.25763,4.28784,20.64451,2.91166,1.60548,4.90298,0.02341,1.01625,6.13149,0.91963,0.00624,1.77845,2.86893,10000.0,2.58734,1.66577,2.86354,2.73644,4.81467,0.00679,1.61317,2.23531,305.35433
98.21579,0.27094,1.31174,23.24587,5.94224,3.91182,0.85244,4.81537,2.24272,10.30479,1.71811,1.49445,2.90662,0.4604,10000.0,3.33465,1.60383,1.71342,1.42642,17.72136,0.86982,0.1584,0.80176,2.60572
169.61818,0.22642,1.14399,19.06124,3.66225,0.12315,0.09349,0.02341,3.16464,9.6262,2.1029,3.38918,3.92487,0.05177,9999.534320068866,12.80538,4.36033,4.72016,1.73428,16.6621,1.61167,0.01319,0.05915,546.42916
141.09231,0.23749,2.35164,23.28697,5.70567,3.67486,2.12718,0.10079,1.85637,10.93029,3.33525,0.26981,0.43426,0.05729,10000.0,7.42562,1.92286,2.68956,1.06679,9.90244,0.0809,0.13193,1.01689,126.86364
95.35263,0.24591,1.21307,19.15409,1.6588,2.54734,0.32383,4.14766,1.95042,10.46222,1.65689,0.07658,3.26469,3.15131,10000.0,7.83254,2.02134,4.69693,1.54735,15.78973,0.04622,0.96527,1.73087,2.99269
184.18889,0.21201,0.90953,23.33531,4.17627,3.64317,0.01814,0.02355,0.8025,11.55066,1.64872,2.88763,0.66662,2.04744,9997.699350673132,8.3179,2.08661,4.68846,1.77734,25.65652,1.75144,3.07136,0.87669,524.60214
128.62857,0.24028,3.17528,22.10677,4.19481,0.00216,2.71776,0.02288,5.43904,10.80101,4.39153,2.57295,1.7831,2.85082,10000.0,11.89231,2.00817,4.83142,0.5445,6.96215,0.58589,1.5988,0.6484,709.9214
155.25455,0.24604,0.92639,19.8293,2.43469,0.00216,0.70744,0.76081,1.96409,7.88187,1.09702,0.32888,0.2335,2.66462,10000.0,8.89798,1.2998,3.38681,3.0319,21.40482,0.29979,11.41178,0.29145,12.94142
95.78,0.26445,5.88536,18.73278,1.10694,0.00216,0.01814,0.02333,4.14249,9.73545,1.98133,0.00624,0.87768,1.80235,10000.0,9.21961,1.94642,3.59529,0.35763,3.18295,0.00315,2.05353,0.01834,594.85397
135.27143,0.22178,0.77753,19.65589,1.93415,3.69181,3.99247,0.02299,2.19056,10.60228,1.06901,0.15386,3.95459,1.28344,10000.0,3.58129,3.24654,3.41135,1.51805,25.27981,0.14393,0.32454,3.97294,556.39266
117.94,0.26112,5.23654,22.18483,0.57512,0.44423,2.2251,0.02333,0.28798,10.41672,0.73848,0.00624,2.36908,2.36845,10000.0,11.69119,1.82524,2.95126,5.25359,4.23654,0.00845,0.99973,4.64135,458.83843
142.46667,0.24528,1.07704,15.24942,5.56051,3.07413,0.01814,2.5058,3.03004,15.59921,0.44089,0.36602,3.3232,4.2348,9997.9714728101,11.57955,2.85469,3.78085,1.45509,14.15859,0.83018,1.27431,0.55611,7.43446
134.59231,0.16725,4.7081,20.80344,1.60025,0.87949,1.71284,0.02333,6.4531,11.13177,2.5009,0.00624,0.59682,1.50627,9997.49936988039,11.63462,0.58749,2.23472,3.16298,4.41865,0.0025,2.52382,1.61996,753.74512
186.9,0.22687,4.17871,24.50101,5.28773,3.32315,0.01814,0.87928,3.41148,7.22436,5.02501,4.70694,0.36261,0.29964,10000.0,5.0893,3.72309,4.2736,1.43491,5.86329,0.9367,0.82634,0.6319,12.09606
117.48125,0.23984,1.06718,16.50055,1.24825,4.58217,0.01107,1.36878,2.25137,15.30505,0.73172,2.7983,4.35713,3.67366,10000.0,13.72032,3.79108,4.84175,3.24742,15.46189,3.8243,0.84314,3.67974,12.82629
140.96923,0.23127,1.04153,19.24528,1.16941,0.00216,2.62307,2.45969,0.67797,12.76631,0.14069,1.76802,0.4814,0.36533,9999.68823148984,11.55456,2.31017,2.96939,2.66415,18.47798,12.56702,0.75889,2.24491,5.46585
87.24091,0.18574,1.3081,22.37627,0.99141,4.59087,0.01814,2.27401,1.00444,10.34595,3.82788,0.00624,2.81139,2.91496,9997.411774922293,8.96015,2.32463,3.38848,1.51461,17.10596,0.00163,1.03684,4.64895,4.99135
166.27,0.19324,0.27436,19.7526,3.95257,0.00216,3.77611,4.64982,5.2756,6.75184,1.34214,2.28875,3.89262,1.70765,9996.91299592079,12.49561,1.92682,4.42436,1.80066,71.99647,1.7053,0.43869,0.9559,2.58665
165.9,0.2497,1.32951,21.91147,1.98514,0.00216,0.01814,1.86029,1.18347,11.02587,1.41112,4.21915,0.74634,1.86937,10000.0,7.32811,0.07076,4.09768,1.48792,16.48082,2.98994,2.50473,0.01023,6.56313
174.88,0.24053,4.37638,23.7345,2.19519,0.00216,0.01814,2.17787,1.59961,12.65682,1.77914,3.7336,2.89102,0.05276,10000.0,7.26823,2.022,4.3046,2.57662,5.42332,2.09854,0.01825,0.00925,6.54604
153.825,0.17259,1.94873,22.41136,1.78889,2.30874,3.86972,1.30526,5.96987,11.67619,0.45713,0.52476,1.78507,4.71033,10000.0,10.4094,0.57305,3.36735,0.77593,11.50052,1.14796,2.63874,3.4538,13.51923
121.48667,0.13419,2.65504,18.22248,0.94311,0.1776,0.81877,1.146,5.60722,10.10477,2.97598,2.00849,0.77569,1.24775,9996.68095489325,10.65711,0.26643,3.75471,1.76632,6.86336,0.6749,1.60856,1.05647,13.71025
183.1,0.24112,5.59568,20.18235,0.32352,4.98843,0.10096,0.02333,2.11688,17.28042,5.48347,2.56207,5.37719,4.03954,9989.70632625696,7.92764,0.22199,1.22966,3.88311,3.60677,0.46724,0.75124,15.73128,831.43138
172.59,0.2375,1.05384,16.06857,0.91962,1.7145,0.51043,0.02333,4.72844,10.87943,2.42262,1.52577,0.66771,0.76654,9997.970435806841,9.23439,2.16748,2.27282,3.72553,15.24768,0.6298,1.14801,2.41939,669.00453
148.1,0.11838,0.90889,15.18889,1.62589,0.28524,1.57823,3.7957,2.52544,10.99636,0.97635,0.00624,2.79957,2.48442,10000.0,8.19335,1.76,3.02544,2.04867,16.71152,0.00639,0.88743,1.14612,3.5624
99.40526,0.26587,0.26609,24.28156,4.33686,2.4197,1.8978,3.03999,2.3748,10.81163,0.17247,1.27812,1.24131,0.0616,9997.040612605733,8.95932,0.50463,4.1213,1.65983,91.25208,7.41072,0.04963,0.99554,4.33766
196.57778,0.22092,2.58875,17.58515,5.41302,1.441,3.62742,2.81897,1.28313,14.11971,0.72055,0.00624,0.39885,2.56597,9999.278687860426,5.41597,1.90776,3.74926,1.4937,6.79292,0.00866,6.43337,0.93634,5.46399
116.61333,0.27369,5.20733,18.45848,1.17651,0.63062,2.23139,0.02333,5.53802,10.46579,1.42706,4.74896,0.03463,1.14696,9995.05215193126,6.39433,1.00961,2.27343,3.04813,3.54471,3.3278,33.12359,2.43263,685.97547
150.21667,0.27187,5.1993,16.39069,5.904,1.93182,2.82907,4.0266,1.59939,10.70133,0.73492,2.52059,1.91061,3.98547,9995.975199755056,9.10844,2.7402,3.44932,4.36907,3.15248,3.42975,2.08597,0.80638,3.05486
166.45,0.26665,3.54742,20.66685,1.31406,0.69311,1.50447,3.34461,0.70768,7.35788,0.78046,4.34708,3.01315,3.58117,9999.565438467967,5.74722,2.39258,3.74889,0.47214,5.82588,5.56989,1.18852,1.67236,2.41151
123.89333,0.26567,1.18515,16.83825,1.32577,3.06816,4.1941,0.27701,0.41212,13.07421,1.5187,4.34214,2.08771,0.07345,10000.0,8.10466,2.07057,2.9272,1.5432,14.2077,2.85911,0.03518,5.47778,48.68542
116.08,0.17682,4.43934,18.21662,6.8073,0.00216,4.11773,1.55287,3.50072,14.9071,1.35869,3.61042,0.45735,0.78915,9996.434008943881,10.24206,1.94212,3.05341,1.65307,4.10345,2.65728,1.72549,0.60522,11.85409
196.3375,0.15314,0.34421,16.95076,1.90798,3.235,2.95419,3.72697,5.17915,10.54925,4.30621,0.00624,0.26386,0.96806,9998.76706156255,6.22808,0.71514,2.143,1.54999,49.24481,0.00145,3.66889,3.24384,4.22016
165.25455,0.21936,3.61899,19.62151,2.97002,1.88973,1.39789,1.44952,3.69379,10.04119,1.56503,0.00624,3.71327,0.4897,9996.64475073605,7.6196,0.15929,0.17599,1.46754,5.42182,0.00399,0.13188,1.10693,9.47556
141.33846,0.23906,3.47083,17.71255,0.72756,0.55594,0.26092,4.49451,0.70061,13.96262,2.45235,2.10719,5.72139,0.05366,10000.0,7.27363,0.83424,2.75097,5.96003,5.10326,0.85925,0.00938,1.12273,3.26248
170.85,0.25108,0.68307,19.24705,2.36343,2.61089,3.79641,2.34544,2.50232,13.70826,1.75367,0.40623,0.00742,2.57932,9995.784931823753,5.54002,1.09393,1.62009,6.43149,28.17724,0.23165,347.57618,2.71102,6.91154
397.225,0.16912,1.69579,17.97213,1.17651,0.00216,3.31765,4.82756,1.53188,12.935,0.84198,2.60456,0.5815,2.10772,10000.0,10.5787,0.73423,1.13949,0.26997,10.59808,3.09337,3.62461,2.82175,2.99673
98.22632,0.24644,3.16703,14.01677,0.5988,2.5302,0.01814,2.63664,3.72261,10.95089,0.61721,1.02239,2.55317,0.74257,9995.602282171754,12.00331,1.60611,3.44077,1.57,4.42584,1.65648,0.29084,4.25575,5.56522
126.28,0.24759,1.17529,16.96287,1.73046,3.82332,1.7996,0.02333,1.16749,7.7763,0.47482,0.12702,0.47518,0.68499,10000.0,4.86774,1.5362,1.63121,1.09148,14.43289,0.26751,1.44156,3.24938,383.36017
83.70909,0.20107,0.90066,17.59756,0.74349,0.00216,0.01814,0.02333,1.43649,12.85737,0.15302,3.09534,0.52739,3.79245,10000.0,9.73791,1.12956,3.42537,4.63118,19.53849,20.22843,7.19103,0.0273,612.68171
70.3,0.20845,3.00618,15.84929,1.16338,4.15686,2.35959,0.02299,4.16038,12.81518,0.17081,2.48437,1.06284,1.01771,10000.0,8.01602,2.12948,2.54712,1.55519,5.27223,14.5449,0.95754,5.60131,738.3098
143.61538,0.23999,2.57507,20.22825,1.85142,2.31322,0.01814,3.87919,1.06667,7.90859,2.86761,1.60262,1.88154,1.29088,10000.0,12.04227,0.3592,4.52437,1.57857,7.85543,0.55887,0.68608,1.25923,2.3137
125.62143,0.19036,0.79314,21.80954,5.06689,2.12964,4.88634,2.53331,0.3099,10.21459,1.05848,1.58085,0.21711,1.38915,9998.472295516258,10.28281,0.22533,2.68586,2.3509,27.49782,1.49351,6.3983,1.38467,4.15445
84.82273,0.27726,37.34252,35.76048,16.48262,62.47154,16.07541,15.44114,31.18382,44.45993,52.06847,2.58695,14.27045,13.68249,9986.378008878584,19.20748,11.44887,31.47389,5.6084,0.95763,0.04968,0.9588,4.76544,4.89885
77.2625,0.24269,1.05733,19.03079,0.53447,0.00216,0.01814,3.06044,4.15945,11.73374,1.71814,1.34339,4.29903,1.76312,9996.043539957034,6.34027,1.90776,2.80598,0.31076,17.99884,0.78189,0.41012,0.03798,5.19311
114.725,0.179,11.21993,21.24853,32.27038,17.07049,17.2837,14.9706,14.006,36.17241,11.93544,5.6765,6.97824,21.18096,9995.011951123886,3.29459,21.54455,25.15419,13.98254,1.89382,0.4756,3.03529,1.06457,3.3518
158.2,0.2401,4.18439,20.88191,5.94069,3.74147,2.19628,2.86499,7.39135,7.27108,1.12164,0.00624,3.41921,0.04319,9995.34443249815,6.71542,2.0308,2.80295,5.46165,4.99043,0.00556,0.01263,0.9995,5.1178
161.22727,0.2592,1.65001,20.14858,3.88195,2.9149,0.01814,3.31725,5.41823,9.25434,1.93326,0.76576,0.15128,3.38455,9998.087619414639,9.05891,1.91918,3.06295,4.2664,12.21119,0.3961,22.37321,0.75556,4.42311
120.99333,0.23711,1.2744,14.76,2.40278,0.00216,2.0604,0.02333,0.20709,8.16559,0.46602,1.86668,0.81264,3.10147,9995.554922716557,4.85125,1.34562,1.96576,1.48129,11.58194,4.00553,3.81652,0.8584,358.88054
104.51176,0.25016,2.25884,22.14108,5.66346,3.75776,0.01814,1.00665,0.36164,6.25906,3.01486,1.18385,3.63056,4.07598,9999.35916468981,6.33007,1.51711,4.39142,5.14107,9.80197,0.39267,1.12269,0.66671,6.57695
188.75556,0.20053,0.61092,21.94347,5.15202,0.00216,3.13016,2.07512,2.66598,11.17465,0.85073,4.55558,2.18982,0.0616,9995.118274387678,8.4605,1.87725,3.17648,2.39764,35.91885,5.35488,0.02813,0.60798,6.66981
131.72857,0.25895,3.6984,19.4845,3.46783,0.00216,0.01814,4.57619,3.69375,10.12805,4.61552,0.00624,0.30315,0.06593,9995.25378583541,9.61452,1.92924,3.6902,0.11729,5.26837,0.00135,0.21747,0.00585,3.02037
137.75385,0.16628,1.8114,19.74965,1.14947,2.36175,0.01814,0.02333,3.03616,11.59228,1.77082,0.94685,2.3362,0.12135,9997.083612611359,10.23161,2.92498,3.95251,2.7364,10.903,0.5347,0.05194,2.07043,627.02304
139.5,0.27243,0.06363,16.97889,0.94793,3.93417,1.64421,0.02333,2.68193,15.75146,1.51653,0.00624,0.19378,0.05473,9995.715045479943,8.70167,1.89789,2.96584,4.01341,266.83269,0.00411,0.28245,5.88482,790.1152
131.09286,0.25645,2.77811,18.58037,5.93819,4.90772,2.49677,0.02333,2.75767,7.89695,4.04628,1.4702,0.88798,4.50286,9998.776625029173,8.30469,1.17343,4.97991,4.8937,6.68812,0.36335,5.07089,1.24693,456.6917
140.56154,0.24574,63.66251,65.65505,37.37768,32.06507,25.81017,1.62826,1.63526,35.38622,0.03273,1.63602,7.11009,57.80311,9997.272729974655,17.46105,11.19312,16.48871,32.2208,1.0313,49.98046,8.12973,1.54839,22.73689
172.16364,0.20475,0.66151,23.57982,0.8611,0.00216,4.11657,2.35182,6.68476,8.54825,1.29479,0.8899,1.86341,3.50318,9998.881043312354,7.23213,1.20995,2.80637,0.57714,35.64532,0.68729,1.87998,4.78309,6.47711
181.48889,0.2227,2.07102,21.28039,2.74926,2.44266,0.01814,0.02333,1.31233,10.38092,2.72614,0.10465,0.59264,1.21867,9997.918799471678,9.57955,3.30938,3.89806,1.34534,10.27533,0.03839,2.05635,0.89507,501.211
151.79167,0.25245,1.25919,19.22538,1.19207,3.984,3.8179,0.47976,1.07433,6.75846,3.38118,3.93361,4.335,0.86369,10000.0,7.30279,1.54141,3.93584,1.30269,15.26804,1.16338,0.19924,6.54483,16.32659
172.68182,0.19731,1.53902,22.46243,1.62509,3.18217,0.01814,1.4126,0.55251,10.51011,0.31416,3.40689,0.76275,0.0389,10000.0,13.15464,0.88079,4.42543,0.66495,14.59525,10.84433,0.051,1.96931,7.83139
160.66364,0.24892,3.68185,15.92212,1.21399,3.95023,3.4855,0.93463,1.69917,9.67566,0.95366,0.00624,0.83706,0.93163,9999.121202221197,7.82134,1.45757,2.96366,2.55292,4.32449,0.00654,1.11298,6.12501,12.17044
182.7,0.21117,0.04228,12.62197,4.50107,2.67609,1.20074,2.16368,1.74904,10.59606,0.02881,1.82605,1.35724,3.63644,10000.0,11.12597,0.2905,0.87013,1.55233,298.51119,63.38525,2.6793,0.86131,5.70561
140.1,0.25055,1.30837,19.13527,5.86793,4.20199,0.01814,0.69732,0.14014,14.7606,1.96541,0.00624,0.55036,0.05186,10000.0,7.40379,3.89689,4.38166,1.52048,14.62528,0.00317,0.09424,0.71919,21.36853
152.73333,0.24823,8.55896,0.4958,45.91421,0.99782,20.13866,35.83612,24.14024,19.55127,22.96204,0.15234,8.41363,36.63127,9963.942702265485,24.70834,1.69987,27.2137,0.30586,0.05793,0.00663,4.3538,0.46035,1.2192
147.525,0.14146,0.98799,19.10894,0.40632,0.00216,0.22721,3.20185,2.18741,13.40868,1.54568,1.92475,3.87575,2.52205,9999.457923602358,7.17394,2.09483,4.53523,5.37622,19.34115,1.24525,0.65072,0.56449,4.87096
70.61481,0.26073,5.98681,19.47567,0.95666,0.00216,3.05415,2.41241,4.53177,5.80675,1.48906,0.00624,0.6893,1.62617,10000.0,8.3805,2.7339,2.82664,3.02792,3.2531,0.00419,2.35916,3.19478,4.28557
117.61333,0.14191,5.32315,19.57526,1.71714,0.51113,0.01814,0.06048,3.88499,10.0915,0.09089,1.89068,0.40458,1.66124,10000.0,8.22249,0.52333,2.55835,1.4675,3.67738,20.80135,4.10605,0.30823,231.07933
82.28261,0.2713,3.68965,21.74997,5.12174,3.70447,1.06751,2.77153,5.58313,10.59107,0.8064,2.82909,0.38473,4.62367,9995.555199437878,7.83196,2.46878,4.69375,1.74783,5.89486,3.50828,12.01794,0.93171,5.83583
148.14167,0.25719,5.29546,17.4037,5.74771,0.97089,0.01814,0.06276,2.98715,7.73849,1.3871,0.69671,3.05103,0.05074,9995.790695476839,7.03158,1.15571,1.86847,1.3713,3.28653,0.50228,0.01663,0.17207,170.90944
120.64,0.26268,0.99632,16.50202,0.81373,0.00216,0.07442,1.25686,2.05882,14.63141,1.25975,3.03312,0.28795,4.92803,9994.588102741282,8.13711,1.9601,4.50095,0.1,16.56301,2.40772,17.11418,0.09411,13.27926
171.76,0.26815,1.00943,20.76593,2.68814,0.00395,3.63848,3.20105,6.59166,10.72679,2.06188,0.27636,0.62232,0.05241,10000.0,10.15482,0.37115,2.22697,1.15692,20.57192,0.13403,0.08422,1.355,5.41024
162.08182,0.24986,5.61204,22.55044,4.31309,0.0279,0.24759,1.94143,3.84084,9.78037,0.88247,0.00909,0.42295,0.34011,10000.0,5.00385,0.31775,2.93689,0.79285,4.01823,0.0103,0.80414,0.06387,7.01609
57.92121,0.20776,0.49832,18.93525,2.26401,0.00216,4.46249,4.62416,6.79379,12.87655,3.16303,0.00624,0.36445,3.32305,10000.0,7.35785,1.42804,2.63677,0.59383,37.99841,0.00197,9.11801,1.97202,4.25382
123.04286,0.24987,1.0254,18.62666,4.71777,0.64657,0.01814,0.02299,0.94711,11.67866,5.2753,1.15955,1.28589,1.9798,10000.0,11.20221,1.70995,2.58244,1.6634,18.16517,0.21981,1.53963,0.14089,549.12679
